GalaxyID,class
918797,irregular
918842,espiral
918864,sphere
918868,espiral
918872,sphere
918906,elliptical
918940,elliptical
918942,sphere
918947,elliptical
918971,sphere
918981,elliptical
919068,elliptical
919118,elliptical
919133,sphere
919174,elliptical
919175,elliptical
919187,espiral
919193,espiral
919229,sphere
919232,sphere
919292,sphere
919313,elliptical
919317,elliptical
919319,sphere
919371,espiral
919374,sphere
919376,sphere
919385,sphere
919395,sphere
919405,espiral
919422,elliptical
919454,sphere
919505,sphere
919521,espiral
919524,sphere
919532,espiral
919535,elliptical
919536,espiral
919545,elliptical
919550,sphere
919577,sphere
919612,espiral
919623,sphere
919632,espiral
919633,espiral
919639,elliptical
919669,sphere
919672,espiral
919678,elliptical
919705,espiral
919707,espiral
919708,espiral
919816,elliptical
919823,elliptical
919842,elliptical
919859,sphere
919861,sphere
919867,irregular
919881,elliptical
919882,sphere
919895,sphere
919914,sphere
919934,espiral
919996,sphere
920016,sphere
920047,elliptical
920061,espiral
920062,elliptical
920111,sphere
920141,irregular
920145,sphere
920180,sphere
920199,irregular
920217,espiral
920228,elliptical
920247,sphere
920260,sphere
920279,sphere
920293,elliptical
920305,sphere
920319,espiral
920453,sphere
920506,espiral
920537,sphere
920541,irregular
920545,espiral
920558,espiral
920564,sphere
920588,elliptical
920610,sphere
920626,elliptical
920628,sphere
920647,espiral
920667,sphere
920682,espiral
920706,sphere
920717,sphere
920774,espiral
920791,espiral
920801,sphere
920815,sphere
920819,espiral
920849,sphere
920886,espiral
920904,espiral
920918,sphere
920933,sphere
920937,espiral
920942,espiral
920951,sphere
921013,elliptical
921019,espiral
921035,sphere
921071,sphere
921105,sphere
921121,sphere
921140,elliptical
921163,irregular
921166,sphere
921168,elliptical
921209,espiral
921240,elliptical
921241,sphere
921253,sphere
921256,sphere
921272,elliptical
921286,sphere
921304,sphere
921347,elliptical
921381,espiral
921385,elliptical
921438,sphere
921445,espiral
921453,sphere
921462,espiral
921550,sphere
921572,elliptical
921586,elliptical
921609,elliptical
921615,sphere
921619,espiral
921661,sphere
921671,irregular
921697,sphere
921719,espiral
921747,irregular
921761,irregular
921763,elliptical
921795,espiral
921824,espiral
921838,sphere
921881,elliptical
921900,espiral
921916,espiral
921928,espiral
921965,sphere
922009,sphere
922026,sphere
922055,irregular
922067,elliptical
922078,sphere
922079,elliptical
922140,elliptical
922142,sphere
922158,irregular
922173,espiral
922185,elliptical
922187,espiral
922203,elliptical
922206,sphere
922210,irregular
922239,espiral
922306,elliptical
922307,elliptical
922384,sphere
922387,sphere
922390,sphere
922397,espiral
922420,espiral
922435,elliptical
922452,elliptical
922485,espiral
922499,elliptical
922503,espiral
922518,espiral
922524,elliptical
922544,sphere
922559,sphere
922648,espiral
922667,espiral
922677,sphere
922714,espiral
922718,sphere
922772,elliptical
922781,espiral
922801,irregular
922837,irregular
922840,elliptical
922854,sphere
922871,sphere
922885,elliptical
922887,elliptical
922993,espiral
923006,elliptical
923015,espiral
923017,elliptical
923053,elliptical
923074,sphere
923078,elliptical
923118,elliptical
923134,elliptical
923139,sphere
923140,espiral
923188,sphere
923227,sphere
923277,elliptical
923311,sphere
923397,sphere
923407,elliptical
923413,sphere
923416,elliptical
923430,elliptical
923449,sphere
923456,elliptical
923480,sphere
923484,sphere
923487,espiral
923510,espiral
923537,sphere
923554,espiral
923566,sphere
923578,elliptical
923609,elliptical
923629,elliptical
923632,elliptical
923662,sphere
923682,elliptical
923693,elliptical
923701,elliptical
923727,elliptical
923772,elliptical
923803,sphere
923829,sphere
923843,elliptical
923881,espiral
923938,sphere
923945,irregular
923951,sphere
923975,sphere
923988,elliptical
924019,espiral
924053,sphere
924133,espiral
924138,elliptical
924153,sphere
924158,elliptical
924211,espiral
924223,elliptical
924238,elliptical
924273,sphere
924300,sphere
924310,sphere
924319,elliptical
924324,elliptical
924337,elliptical
924354,sphere
924379,sphere
924436,elliptical
924489,elliptical
924545,elliptical
924548,sphere
924550,sphere
924555,sphere
924570,sphere
924576,elliptical
924606,espiral
924618,sphere
924655,elliptical
924659,sphere
924730,espiral
924748,elliptical
924760,sphere
924771,elliptical
924779,elliptical
924786,sphere
924790,sphere
924802,sphere
924830,elliptical
924848,elliptical
924874,elliptical
924887,sphere
924899,elliptical
924904,espiral
924932,sphere
924948,espiral
924950,elliptical
924959,espiral
924961,sphere
924977,sphere
924988,espiral
925009,espiral
925023,sphere
925104,elliptical
925116,elliptical
925186,elliptical
925190,irregular
925200,sphere
925218,elliptical
925240,espiral
925258,elliptical
925274,sphere
925275,sphere
925286,sphere
925297,elliptical
925318,elliptical
925328,espiral
925337,irregular
925372,sphere
925376,elliptical
925400,elliptical
925406,sphere
925461,espiral
925480,elliptical
925496,elliptical
925523,elliptical
925544,irregular
925637,elliptical
925717,elliptical
925740,sphere
925778,sphere
925800,elliptical
925804,elliptical
925820,espiral
925848,elliptical
925874,sphere
925882,elliptical
925905,elliptical
925914,sphere
925918,sphere
925923,espiral
925966,espiral
925969,sphere
925986,elliptical
926016,elliptical
926030,espiral
926054,sphere
926062,elliptical
926065,elliptical
926105,sphere
926113,sphere
926169,elliptical
926199,espiral
926204,elliptical
926207,sphere
926223,sphere
926241,elliptical
926242,elliptical
926247,sphere
926261,elliptical
926275,espiral
926278,elliptical
926279,elliptical
926293,sphere
926311,elliptical
926361,elliptical
926368,elliptical
926372,sphere
926384,sphere
926387,sphere
926414,sphere
926425,elliptical
926446,elliptical
926448,sphere
926453,sphere
926462,sphere
926478,sphere
926480,sphere
926488,espiral
926509,sphere
926522,sphere
926544,sphere
926551,sphere
926602,elliptical
926630,sphere
926649,sphere
926655,sphere
926657,sphere
926675,sphere
926676,elliptical
926739,sphere
926750,sphere
926801,elliptical
926831,sphere
926842,sphere
926921,elliptical
926931,sphere
926939,espiral
926982,sphere
926985,sphere
926999,elliptical
927032,sphere
927038,sphere
927058,espiral
927106,sphere
927128,elliptical
927129,elliptical
927132,espiral
927133,elliptical
927157,espiral
927185,espiral
927224,elliptical
927275,espiral
927282,elliptical
927324,elliptical
927341,espiral
927349,elliptical
927356,elliptical
927419,sphere
927440,elliptical
927442,elliptical
927452,sphere
927455,sphere
927473,sphere
927489,sphere
927527,sphere
927563,sphere
927621,sphere
927639,elliptical
927651,elliptical
927677,sphere
927704,sphere
927722,irregular
927737,elliptical
927747,espiral
927754,elliptical
927802,sphere
927820,espiral
927821,elliptical
927843,espiral
927853,elliptical
927872,sphere
927881,sphere
927904,elliptical
927916,elliptical
927930,sphere
927933,elliptical
928008,sphere
928014,sphere
928033,elliptical
928043,elliptical
928047,elliptical
928078,elliptical
928090,espiral
928121,irregular
928129,sphere
928141,elliptical
928149,elliptical
928158,sphere
928186,sphere
928216,elliptical
928238,elliptical
928247,elliptical
928252,sphere
928270,elliptical
928321,sphere
928408,elliptical
928413,sphere
928435,sphere
928490,elliptical
928505,elliptical
928535,sphere
928603,sphere
928619,elliptical
928662,sphere
928682,sphere
928702,espiral
928707,elliptical
928712,sphere
928721,espiral
928730,irregular
928769,elliptical
928774,sphere
928777,sphere
928778,espiral
928789,elliptical
928836,elliptical
928888,elliptical
928901,sphere
928921,sphere
928925,elliptical
928928,sphere
928941,sphere
928995,espiral
929045,elliptical
929071,elliptical
929080,sphere
929087,elliptical
929104,espiral
929123,elliptical
929136,sphere
929152,irregular
929243,sphere
929262,elliptical
929263,elliptical
929267,elliptical
929297,sphere
929299,espiral
929313,elliptical
929333,sphere
929414,irregular
929416,sphere
929417,espiral
929447,sphere
929488,elliptical
929505,elliptical
929523,sphere
929571,sphere
929586,elliptical
929606,sphere
929614,elliptical
929654,espiral
929670,sphere
929680,elliptical
929690,elliptical
929693,sphere
929697,elliptical
929731,sphere
929743,espiral
929750,espiral
929790,espiral
929796,sphere
929810,elliptical
929825,espiral
929840,elliptical
929879,espiral
929901,sphere
929908,sphere
929945,sphere
929951,sphere
929967,elliptical
929972,espiral
929974,elliptical
929975,elliptical
930047,sphere
930082,sphere
930083,sphere
930094,elliptical
930101,espiral
930118,elliptical
930133,espiral
930144,sphere
930148,sphere
930163,irregular
930187,elliptical
930213,sphere
930264,elliptical
930275,sphere
930282,espiral
930354,espiral
930358,irregular
930378,espiral
930381,elliptical
930387,espiral
930405,sphere
930438,sphere
930442,elliptical
930461,elliptical
930463,sphere
930512,sphere
930556,elliptical
930560,elliptical
930618,sphere
930630,sphere
930645,sphere
930655,espiral
930658,irregular
930674,sphere
930678,sphere
930700,sphere
930710,sphere
930742,espiral
930776,sphere
930803,elliptical
930805,sphere
930869,elliptical
930876,sphere
930879,irregular
930883,sphere
930908,elliptical
930946,sphere
930997,sphere
931013,espiral
931039,elliptical
931120,sphere
931124,elliptical
931141,elliptical
931146,espiral
931174,elliptical
931178,elliptical
931193,elliptical
931196,sphere
931199,sphere
931201,espiral
931221,espiral
931228,elliptical
931233,elliptical
931279,espiral
931292,sphere
931306,elliptical
931324,sphere
931336,sphere
931350,espiral
931359,sphere
931386,espiral
931403,sphere
931425,elliptical
931449,elliptical
931517,espiral
931523,sphere
931531,sphere
931534,espiral
931542,sphere
931554,elliptical
931559,elliptical
931570,sphere
931576,elliptical
931598,sphere
931621,sphere
931645,sphere
931651,elliptical
931681,sphere
931688,elliptical
931710,sphere
931720,irregular
931768,espiral
931781,sphere
931792,elliptical
931796,elliptical
931813,espiral
931832,espiral
931839,sphere
931843,elliptical
931868,sphere
931873,espiral
931879,sphere
931898,sphere
931901,elliptical
931916,elliptical
931934,sphere
931938,elliptical
931964,sphere
932033,sphere
932036,elliptical
932048,elliptical
932099,elliptical
932106,elliptical
932119,elliptical
932124,espiral
932227,sphere
932246,sphere
932253,sphere
932254,sphere
932258,elliptical
932270,sphere
932390,sphere
932410,elliptical
932424,sphere
932485,espiral
932531,elliptical
932543,elliptical
932597,irregular
932618,sphere
932627,elliptical
932643,sphere
932659,elliptical
932674,sphere
932687,sphere
932720,sphere
932723,espiral
932727,elliptical
932775,elliptical
932836,espiral
932842,sphere
932870,elliptical
932884,espiral
932902,sphere
932910,sphere
932917,sphere
932987,elliptical
932991,elliptical
932995,elliptical
933037,sphere
933071,espiral
933084,espiral
933121,elliptical
933122,irregular
933185,espiral
933220,elliptical
933222,elliptical
933238,sphere
933246,elliptical
933263,sphere
933277,sphere
933281,elliptical
933297,espiral
933332,sphere
933378,espiral
933412,elliptical
933438,elliptical
933449,espiral
933457,sphere
933462,elliptical
933466,elliptical
933491,espiral
933507,sphere
933527,espiral
933530,sphere
933535,sphere
933556,sphere
933567,sphere
933600,irregular
933629,irregular
933642,irregular
933645,sphere
933646,sphere
933650,espiral
933661,elliptical
933663,elliptical
933693,sphere
933697,sphere
933712,elliptical
933718,sphere
933737,sphere
933768,sphere
933788,elliptical
933796,elliptical
933804,elliptical
933817,elliptical
933865,elliptical
933897,sphere
933912,espiral
933913,elliptical
933926,elliptical
933929,sphere
933959,elliptical
933968,sphere
933995,sphere
934030,irregular
934044,elliptical
934047,irregular
934049,espiral
934066,sphere
934073,sphere
934077,sphere
934078,sphere
934082,elliptical
934086,espiral
934089,elliptical
934097,elliptical
934122,elliptical
934137,espiral
934138,espiral
934144,sphere
934154,espiral
934169,espiral
934237,sphere
934240,espiral
934258,sphere
934281,sphere
934293,elliptical
934324,espiral
934328,elliptical
934347,sphere
934348,sphere
934382,elliptical
934410,elliptical
934417,espiral
934428,sphere
934460,sphere
934474,elliptical
934475,elliptical
934479,sphere
